AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,73,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,75,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,76,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,80,3,1,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,84,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,1,89,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,18,9,7,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,19,7,4,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,20,9,5,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,21,10,8,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,22,13,8,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,23,7,4,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,24,7,4,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,25,7,4,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,26,14,7,7,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,27,10,6,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,28,9,6,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,29,5,3,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,30,7,2,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,31,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,32,8,7,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,33,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,34,8,4,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,3,U,1,7,0,35,4,4,0,0
